,rental_id,rental_date,customer_id,customer_name,city,country,film_id,film_title,category,length,store_id,staff_id,staff_name,payment_amount,payment_date,rental_duration,gap
11555,6686,2005-07-12 12:18:38,6,Jennifer Davis,Laredo,United States,833,Splendor Patton,Children,134,2,2,Jon Stephens,0.99,2007-04-12 10:47:04.996577,1.0,0.0
11556,7099,2005-07-27 05:03:44,6,Jennifer Davis,Laredo,United States,689,Pollock Deliverance,Foreign,137,2,2,Jon Stephens,2.99,2007-04-27 03:32:10.996577,1.0,14.0
11557,7136,2005-07-27 06:38:25,6,Jennifer Davis,Laredo,United States,418,Hobbit Alien,Drama,157,2,1,Mike Hillyer,2.99,2007-04-27 05:06:51.996577,6.0,0.0
11558,8101,2005-07-28 18:47:23,6,Jennifer Davis,Laredo,United States,160,Club Graffiti,Animation,65,2,1,Mike Hillyer,0.99,2007-04-28 17:15:49.996577,2.0,1.0
5230,10271,2005-08-01 03:13:39,6,Jennifer Davis,Laredo,United States,807,Sleuth Orient,Games,87,2,1,Mike Hillyer,2.99,2007-03-01 01:42:05.996577,6.0,3.0
5231,11023,2005-08-02 05:36:38,6,Jennifer Davis,Laredo,United States,790,Shootist Superfly,Drama,67,2,1,Mike Hillyer,2.99,2007-03-02 04:05:04.996577,8.0,1.0
5232,11398,2005-08-02 18:55:15,6,Jennifer Davis,Laredo,United States,862,Summer Scarface,Classics,53,2,2,Jon Stephens,3.99,2007-03-02 17:23:41.996577,8.0,0.0
5233,11591,2005-08-17 02:29:41,6,Jennifer Davis,Laredo,United States,365,Gold River,Comedy,154,2,1,Mike Hillyer,6.99,2007-03-17 00:58:07.996577,6.0,14.0
5234,11727,2005-08-17 08:12:20,6,Jennifer Davis,Laredo,United States,19,Amadeus Holy,Action,113,2,1,Mike Hillyer,0.99,2007-03-17 06:40:46.996577,2.0,0.0
5235,11853,2005-08-17 13:39:32,6,Jennifer Davis,Laredo,United States,849,Storm Happiness,Animation,57,2,2,Jon Stephens,0.99,2007-03-17 12:07:58.996577,6.0,0.0
5236,12254,2005-08-18 04:05:29,6,Jennifer Davis,Laredo,United States,626,Noon Papi,Children,57,2,1,Mike Hillyer,2.99,2007-03-18 02:33:55.996577,5.0,0.0
5237,13451,2005-08-20 00:18:25,6,Jennifer Davis,Laredo,United States,841,Star Operation,Sports,181,2,1,Mike Hillyer,6.99,2007-03-19 22:46:51.996577,9.0,1.0
5238,14329,2005-08-21 08:22:56,6,Jennifer Davis,Laredo,United States,775,Seattle Expecations,Drama,110,2,2,Jon Stephens,7.99,2007-03-21 06:51:22.996577,6.0,1.0
5239,14377,2005-08-21 09:49:28,6,Jennifer Davis,Laredo,United States,293,Exorcist Sting,Sports,167,2,1,Mike Hillyer,4.99,2007-03-21 08:17:54.996577,8.0,0.0
5240,15509,2005-08-23 02:51:24,6,Jennifer Davis,Laredo,United States,285,English Bulworth,Sci-Fi,51,2,2,Jon Stephens,5.99,2007-03-23 01:19:50.996577,8.0,1.0
5241,15603,2005-08-23 06:41:32,6,Jennifer Davis,Laredo,United States,562,Masked Bubble,Music,151,2,1,Mike Hillyer,0.99,2007-03-23 05:09:58.996577,5.0,0.0
1019,1810,2005-06-16 21:06:00,7,Maria Miller,Kragujevac,Yugoslavia,516,Legend Jedi,Music,59,1,1,Mike Hillyer,0.99,2007-02-16 19:34:26.996577,5.0,
1020,2250,2005-06-18 05:03:36,7,Maria Miller,Kragujevac,Yugoslavia,880,Telemark Heartbreakers,Animation,152,1,2,Jon Stephens,2.99,2007-02-18 03:32:02.996577,3.0,1.0
1021,2709,2005-06-19 14:00:26,7,Maria Miller,Kragujevac,Yugoslavia,631,Novocaine Flight,Sports,64,1,2,Jon Stephens,0.99,2007-02-19 12:28:52.996577,4.0,1.0
1022,2888,2005-06-20 01:50:56,7,Maria Miller,Kragujevac,Yugoslavia,103,Bucket Brotherhood,Travel,133,1,2,Jon Stephens,4.99,2007-02-20 00:19:22.996577,2.0,0.0
1023,3007,2005-06-20 10:11:53,7,Maria Miller,Kragujevac,Yugoslavia,424,Holocaust Highball,Children,149,1,2,Jon Stephens,0.99,2007-02-20 08:40:19.996577,4.0,0.0
11559,3639,2005-07-06 07:09:17,7,Maria Miller,Kragujevac,Yugoslavia,617,Natural Stock,Family,50,1,2,Jon Stephens,5.99,2007-04-06 05:37:43.996577,8.0,15.0
11560,4238,2005-07-07 13:22:20,7,Maria Miller,Kragujevac,Yugoslavia,664,Patriot Roman,Action,65,1,2,Jon Stephens,2.99,2007-04-07 11:50:46.996577,2.0,1.0
11561,4787,2005-07-08 16:16:04,7,Maria Miller,Kragujevac,Yugoslavia,857,Strictly Scarface,Comedy,144,1,2,Jon Stephens,5.99,2007-04-08 14:44:30.996577,6.0,1.0
11562,4856,2005-07-08 18:47:38,7,Maria Miller,Kragujevac,Yugoslavia,532,Loser Hustler,Sports,80,1,2,Jon Stephens,4.99,2007-04-08 17:16:04.996577,4.0,0.0
11563,5441,2005-07-09 21:52:05,7,Maria Miller,Kragujevac,Yugoslavia,854,Strangers Graffiti,Horror,119,1,1,Mike Hillyer,8.99,2007-04-09 20:20:31.996577,7.0,1.0
11564,5921,2005-07-10 21:35:12,7,Maria Miller,Kragujevac,Yugoslavia,856,Streetcar Intentions,Horror,73,1,1,Mike Hillyer,7.99,2007-04-10 20:03:38.996577,7.0,0.0
11565,6174,2005-07-11 10:36:28,7,Maria Miller,Kragujevac,Yugoslavia,687,Pocus Pulp,Documentary,138,1,2,Jon Stephens,1.99,2007-04-11 09:04:54.996577,7.0,0.0
11566,6295,2005-07-11 17:30:58,7,Maria Miller,Kragujevac,Yugoslavia,305,Fatal Haunted,New,91,1,1,Mike Hillyer,2.99,2007-04-11 15:59:24.996577,3.0,0.0
11567,6761,2005-07-12 15:17:42,7,Maria Miller,Kragujevac,Yugoslavia,796,Sierra Divide,Sports,135,1,2,Jon Stephens,3.99,2007-04-12 13:46:08.996577,6.0,0.0
11568,8422,2005-07-29 07:02:55,7,Maria Miller,Kragujevac,Yugoslavia,682,Pittsburgh Hunchback,Family,134,1,1,Mike Hillyer,5.99,2007-04-29 05:31:21.996577,5.0,16.0
11569,9624,2005-07-31 04:30:03,7,Maria Miller,Kragujevac,Yugoslavia,763,Satisfaction Confidential,Sports,75,1,1,Mike Hillyer,7.99,2007-04-30 02:58:29.996577,6.0,1.0
5242,10330,2005-08-01 04:57:04,7,Maria Miller,Kragujevac,Yugoslavia,346,Galaxy Sweethearts,Classics,128,1,2,Jon Stephens,6.99,2007-03-01 03:25:30.996577,6.0,1.0
5243,10423,2005-08-01 08:19:53,7,Maria Miller,Kragujevac,Yugoslavia,162,Clueless Bucket,Action,95,1,1,Mike Hillyer,5.99,2007-03-01 06:48:19.996577,7.0,0.0
5244,10514,2005-08-01 11:39:26,7,Maria Miller,Kragujevac,Yugoslavia,330,Forrester Comancheros,Animation,112,1,2,Jon Stephens,4.99,2007-03-01 10:07:52.996577,1.0,0.0
5245,10644,2005-08-01 15:52:00,7,Maria Miller,Kragujevac,Yugoslavia,953,Wait Cider,Animation,112,1,1,Mike Hillyer,4.99,2007-03-01 14:20:26.996577,7.0,0.0
5246,10989,2005-08-02 04:40:54,7,Maria Miller,Kragujevac,Yugoslavia,491,Jumping Wrath,Children,74,1,2,Jon Stephens,3.99,2007-03-02 03:09:20.996577,6.0,0.0
5247,11542,2005-08-17 00:51:32,7,Maria Miller,Kragujevac,Yugoslavia,465,Interview Liaisons,New,59,1,2,Jon Stephens,7.99,2007-03-16 23:19:58.996577,7.0,14.0
5248,12367,2005-08-18 07:57:14,7,Maria Miller,Kragujevac,Yugoslavia,396,Hanging Deep,Drama,62,1,2,Jon Stephens,8.99,2007-03-18 06:25:40.996577,8.0,1.0
5249,12730,2005-08-18 21:55:01,7,Maria Miller,Kragujevac,Yugoslavia,15,Alien Center,Foreign,46,1,1,Mike Hillyer,2.99,2007-03-18 20:23:27.996577,3.0,0.0
5250,13373,2005-08-19 21:23:31,7,Maria Miller,Kragujevac,Yugoslavia,880,Telemark Heartbreakers,Animation,152,1,1,Mike Hillyer,2.99,2007-03-19 19:51:57.996577,6.0,0.0
5251,13476,2005-08-20 01:06:04,7,Maria Miller,Kragujevac,Yugoslavia,628,Northwest Polish,Sports,172,1,1,Mike Hillyer,2.99,2007-03-19 23:34:30.996577,4.0,0.0
5252,13594,2005-08-20 05:53:31,7,Maria Miller,Kragujevac,Yugoslavia,750,Run Pacific,New,145,1,1,Mike Hillyer,0.99,2007-03-20 04:21:57.996577,3.0,0.0
5253,14222,2005-08-21 04:49:48,7,Maria Miller,Kragujevac,Yugoslavia,156,Clerks Angels,Documentary,164,1,2,Jon Stephens,5.99,2007-03-21 03:18:14.996577,4.0,0.0
1024,1305,2005-06-15 09:59:16,8,Susan Wilson,Hamilton,New Zealand,42,Artist Coldblooded,Sports,170,2,2,Jon Stephens,2.99,2007-02-15 08:27:42.996577,3.0,
1025,2095,2005-06-17 18:21:35,8,Susan Wilson,Hamilton,New Zealand,415,High Encino,Horror,84,2,2,Jon Stephens,5.99,2007-02-17 16:50:01.996577,6.0,2.0
1026,3114,2005-06-20 17:57:47,8,Susan Wilson,Hamilton,New Zealand,521,Lies Treatment,Drama,147,2,2,Jon Stephens,4.99,2007-02-20 16:26:13.996577,1.0,2.0
11570,3475,2005-07-05 23:01:21,8,Susan Wilson,Hamilton,New Zealand,473,Jacket Frisco,Drama,181,2,2,Jon Stephens,5.99,2007-04-05 21:29:47.996577,8.0,15.0
11571,4003,2005-07-07 00:09:02,8,Susan Wilson,Hamilton,New Zealand,882,Tenenbaums Command,Drama,99,2,1,Mike Hillyer,0.99,2007-04-06 22:37:28.996577,1.0,1.0
11572,4175,2005-07-07 10:02:03,8,Susan Wilson,Hamilton,New Zealand,432,Hope Tootsie,Classics,139,2,2,Jon Stephens,2.99,2007-04-07 08:30:29.996577,2.0,0.0
11573,4409,2005-07-07 21:47:29,8,Susan Wilson,Hamilton,New Zealand,692,Potluck Mixed,Animation,179,2,2,Jon Stephens,3.99,2007-04-07 20:15:55.996577,3.0,0.0
11574,4503,2005-07-08 02:17:12,8,Susan Wilson,Hamilton,New Zealand,329,Forrest Sons,Action,63,2,1,Mike Hillyer,3.99,2007-04-08 00:45:38.996577,5.0,0.0
11575,5300,2005-07-09 15:40:46,8,Susan Wilson,Hamilton,New Zealand,554,Malkovich Pet,Classics,159,2,1,Mike Hillyer,2.99,2007-04-09 14:09:12.996577,5.0,1.0
11576,5341,2005-07-09 17:13:23,8,Susan Wilson,Hamilton,New Zealand,554,Malkovich Pet,Classics,159,2,2,Jon Stephens,2.99,2007-04-09 15:41:49.996577,5.0,0.0
11577,6375,2005-07-11 21:39:46,8,Susan Wilson,Hamilton,New Zealand,421,Holiday Games,Foreign,78,2,2,Jon Stephens,4.99,2007-04-11 20:08:12.996577,6.0,2.0
11578,6647,2005-07-12 10:43:53,8,Susan Wilson,Hamilton,New Zealand,401,Harold French,Drama,168,2,1,Mike Hillyer,0.99,2007-04-12 09:12:19.996577,1.0,0.0
11579,8809,2005-07-29 21:42:49,8,Susan Wilson,Hamilton,New Zealand,722,Reef Salute,Horror,123,2,1,Mike Hillyer,1.99,2007-04-29 20:11:15.996577,5.0,17.0
11580,9629,2005-07-31 04:54:43,8,Susan Wilson,Hamilton,New Zealand,609,Muscle Bright,Travel,185,2,1,Mike Hillyer,2.99,2007-04-30 03:23:09.996577,2.0,1.0
11581,10141,2005-07-31 22:08:29,8,Susan Wilson,Hamilton,New Zealand,1,Academy Dinosaur,Documentary,86,2,1,Mike Hillyer,0.99,2007-04-30 20:36:55.996577,5.0,0.0
5254,10561,2005-08-01 13:05:35,8,Susan Wilson,Hamilton,New Zealand,474,Jade Bunch,Sports,174,2,2,Jon Stephens,2.99,2007-03-01 11:34:01.996577,2.0,0.0
5255,11232,2005-08-02 13:04:12,8,Susan Wilson,Hamilton,New Zealand,216,Day Unfaithful,New,113,2,1,Mike Hillyer,9.99,2007-03-02 11:32:38.996577,8.0,0.0
5256,11284,2005-08-02 14:42:45,8,Susan Wilson,Hamilton,New Zealand,37,Arizona Bang,Classics,121,2,2,Jon Stephens,2.99,2007-03-02 13:11:11.996577,1.0,0.0
5257,12613,2005-08-18 17:16:01,8,Susan Wilson,Hamilton,New Zealand,847,Stock Glass,New,160,2,2,Jon Stephens,2.99,2007-03-18 15:44:27.996577,5.0,16.0
5258,14114,2005-08-21 01:07:11,8,Susan Wilson,Hamilton,New Zealand,491,Jumping Wrath,Children,74,2,1,Mike Hillyer,0.99,2007-03-20 23:35:37.996577,3.0,2.0
5259,15374,2005-08-22 22:09:09,8,Susan Wilson,Hamilton,New Zealand,930,Vacation Boondock,Sci-Fi,145,2,1,Mike Hillyer,7.99,2007-03-22 20:37:35.996577,8.0,1.0
5260,15764,2005-08-23 13:05:10,8,Susan Wilson,Hamilton,New Zealand,645,Others Soup,Travel,118,2,1,Mike Hillyer,2.99,2007-03-23 11:33:36.996577,2.0,0.0
5261,15805,2005-08-23 14:31:19,8,Susan Wilson,Hamilton,New Zealand,985,Wonderland Christmas,Sci-Fi,111,2,2,Jon Stephens,4.99,2007-03-23 12:59:45.996577,2.0,0.0
1027,3142,2005-06-20 19:59:28,9,Margaret Moore,Masqat,Oman,856,Streetcar Intentions,Horror,73,2,2,Jon Stephens,7.99,2007-02-20 18:27:54.996577,7.0,
1028,3262,2005-06-21 04:08:43,9,Margaret Moore,Masqat,Oman,826,Speed Suit,Travel,124,2,1,Mike Hillyer,4.99,2007-02-21 02:37:09.996577,6.0,0.0
11582,4454,2005-07-07 23:37:00,9,Margaret Moore,Masqat,Oman,305,Fatal Haunted,New,91,2,1,Mike Hillyer,2.99,2007-04-07 22:05:26.996577,3.0,16.0
11583,4748,2005-07-08 13:59:38,9,Margaret Moore,Masqat,Oman,931,Valentine Vanishing,Travel,48,2,1,Mike Hillyer,0.99,2007-04-08 12:28:04.996577,7.0,0.0
11584,4796,2005-07-08 16:35:44,9,Margaret Moore,Masqat,Oman,545,Madness Attacks,Foreign,178,2,2,Jon Stephens,1.99,2007-04-08 15:04:10.996577,4.0,0.0
11585,5659,2005-07-10 07:45:40,9,Margaret Moore,Masqat,Oman,928,Uptown Young,Children,84,2,1,Mike Hillyer,2.99,2007-04-10 06:14:06.996577,4.0,1.0
11586,6019,2005-07-11 02:08:29,9,Margaret Moore,Masqat,Oman,763,Satisfaction Confidential,Sports,75,2,2,Jon Stephens,4.99,2007-04-11 00:36:55.996577,2.0,0.0
11587,6165,2005-07-11 10:17:29,9,Margaret Moore,Masqat,Oman,774,Searchers Wait,Comedy,182,2,1,Mike Hillyer,5.99,2007-04-11 08:45:55.996577,5.0,0.0
11588,7616,2005-07-28 00:15:26,9,Margaret Moore,Masqat,Oman,830,Spirit Flintstones,Horror,149,2,1,Mike Hillyer,0.99,2007-04-27 22:43:52.996577,2.0,16.0
11589,7801,2005-07-28 07:51:56,9,Margaret Moore,Masqat,Oman,445,Hyde Doctor,Classics,100,2,1,Mike Hillyer,2.99,2007-04-28 06:20:22.996577,2.0,0.0
11590,9043,2005-07-30 06:34:07,9,Margaret Moore,Masqat,Oman,897,Torque Bound,Drama,179,2,1,Mike Hillyer,4.99,2007-04-30 05:02:33.996577,2.0,1.0
5262,10451,2005-08-01 09:11:25,9,Margaret Moore,Masqat,Oman,531,Lose Inch,Foreign,137,2,2,Jon Stephens,0.99,2007-03-01 07:39:51.996577,2.0,2.0
5263,10454,2005-08-01 09:14:00,9,Margaret Moore,Masqat,Oman,88,Born Spinal,Travel,179,2,2,Jon Stephens,4.99,2007-03-01 07:42:26.996577,2.0,0.0
5264,11400,2005-08-02 19:00:52,9,Margaret Moore,Masqat,Oman,691,Poseidon Forever,Sports,159,2,2,Jon Stephens,5.99,2007-03-02 17:29:18.996577,7.0,1.0
5265,11556,2005-08-17 01:11:53,9,Margaret Moore,Masqat,Oman,82,Blood Argonauts,Family,71,2,1,Mike Hillyer,0.99,2007-03-16 23:40:19.996577,1.0,14.0
5266,12228,2005-08-18 03:08:10,9,Margaret Moore,Masqat,Oman,609,Muscle Bright,Travel,185,2,1,Mike Hillyer,2.99,2007-03-18 01:36:36.996577,1.0,1.0
5267,12309,2005-08-18 05:58:40,9,Margaret Moore,Masqat,Oman,166,Color Philadelphia,Classics,149,2,2,Jon Stephens,2.99,2007-03-18 04:27:06.996577,1.0,0.0
5268,12652,2005-08-18 18:48:58,9,Margaret Moore,Masqat,Oman,459,Informer Double,Foreign,74,2,1,Mike Hillyer,4.99,2007-03-18 17:17:24.996577,2.0,0.0
5269,14489,2005-08-21 13:53:59,9,Margaret Moore,Masqat,Oman,502,Knock Warlock,Comedy,71,2,2,Jon Stephens,7.99,2007-03-21 12:22:25.996577,9.0,2.0
1029,1801,2005-06-16 20:21:53,10,Dorothy Taylor,Esfahan,Iran,227,Details Packer,Games,88,1,1,Mike Hillyer,4.99,2007-02-16 18:50:19.996577,2.0,
1030,1995,2005-06-17 11:11:14,10,Dorothy Taylor,Esfahan,Iran,407,Hawk Chill,Documentary,47,1,1,Mike Hillyer,4.99,2007-02-17 09:39:40.996577,9.0,0.0
1031,2222,2005-06-18 03:26:23,10,Dorothy Taylor,Esfahan,Iran,840,Stampede Disturbing,Games,75,1,2,Jon Stephens,3.99,2007-02-18 01:54:49.996577,8.0,0.0
1032,2814,2005-06-19 20:01:59,10,Dorothy Taylor,Esfahan,Iran,387,Gun Bonnie,Games,100,1,2,Jon Stephens,0.99,2007-02-19 18:30:25.996577,6.0,1.0
1033,2865,2005-06-20 00:00:55,10,Dorothy Taylor,Esfahan,Iran,344,Fury Murder,Children,178,1,1,Mike Hillyer,0.99,2007-02-19 22:29:21.996577,1.0,0.0
11591,3790,2005-07-06 14:13:45,10,Dorothy Taylor,Esfahan,Iran,373,Graduate Lord,Children,156,1,1,Mike Hillyer,3.99,2007-04-06 12:42:11.996577,7.0,16.0
11592,4042,2005-07-07 03:06:40,10,Dorothy Taylor,Esfahan,Iran,10,Aladdin Calendar,Sports,63,1,1,Mike Hillyer,4.99,2007-04-07 01:35:06.996577,2.0,0.0
11593,4255,2005-07-07 14:14:13,10,Dorothy Taylor,Esfahan,Iran,164,Coast Rainbow,Documentary,55,1,1,Mike Hillyer,1.99,2007-04-07 12:42:39.996577,5.0,0.0
11594,5038,2005-07-09 03:12:52,10,Dorothy Taylor,Esfahan,Iran,678,Pickup Driving,Sports,77,1,2,Jon Stephens,7.99,2007-04-09 01:41:18.996577,8.0,1.0
11595,5068,2005-07-09 04:53:18,10,Dorothy Taylor,Esfahan,Iran,645,Others Soup,Travel,118,1,1,Mike Hillyer,2.99,2007-04-09 03:21:44.996577,4.0,0.0
11596,5444,2005-07-09 21:58:57,10,Dorothy Taylor,Esfahan,Iran,650,Pacific Amistad,Documentary,144,1,2,Jon Stephens,0.99,2007-04-09 20:27:23.996577,1.0,0.0
11597,5905,2005-07-10 20:41:09,10,Dorothy Taylor,Esfahan,Iran,850,Story Side,Action,163,1,1,Mike Hillyer,2.99,2007-04-10 19:09:35.996577,8.0,0.0
11598,7738,2005-07-28 05:21:42,10,Dorothy Taylor,Esfahan,Iran,16,Alley Evolution,Foreign,180,1,2,Jon Stephens,2.99,2007-04-28 03:50:08.996577,6.0,17.0
11599,8001,2005-07-28 15:10:55,10,Dorothy Taylor,Esfahan,Iran,563,Massacre Usual,Games,165,1,1,Mike Hillyer,6.99,2007-04-28 13:39:21.996577,8.0,0.0
11600,8188,2005-07-28 22:34:12,10,Dorothy Taylor,Esfahan,Iran,838,Stagecoach Armageddon,Action,112,1,2,Jon Stephens,4.99,2007-04-28 21:02:38.996577,3.0,0.0
11601,9935,2005-07-31 15:27:07,10,Dorothy Taylor,Esfahan,Iran,486,Jet Neighbors,Foreign,59,1,1,Mike Hillyer,4.99,2007-04-30 13:55:33.996577,4.0,2.0
5270,10671,2005-08-01 17:09:59,10,Dorothy Taylor,Esfahan,Iran,969,West Lion,Drama,159,1,1,Mike Hillyer,8.99,2007-03-01 15:38:25.996577,8.0,1.0
5271,11289,2005-08-02 14:55:00,10,Dorothy Taylor,Esfahan,Iran,629,Notorious Reunion,Documentary,128,1,1,Mike Hillyer,2.99,2007-03-02 13:23:26.996577,8.0,0.0
5272,11405,2005-08-02 19:13:39,10,Dorothy Taylor,Esfahan,Iran,91,Bound Cheaper,Classics,98,1,2,Jon Stephens,0.99,2007-03-02 17:42:05.996577,5.0,0.0
5273,12031,2005-08-17 20:11:35,10,Dorothy Taylor,Esfahan,Iran,613,Mystic Truman,Comedy,92,1,2,Jon Stephens,2.99,2007-03-17 18:40:01.996577,7.0,15.0
5274,12400,2005-08-18 09:19:12,10,Dorothy Taylor,Esfahan,Iran,383,Groove Fiction,Sports,111,1,1,Mike Hillyer,2.99,2007-03-18 07:47:38.996577,7.0,0.0
5275,13316,2005-08-19 19:23:30,10,Dorothy Taylor,Esfahan,Iran,972,Whisperer Giant,Sci-Fi,59,1,1,Mike Hillyer,4.99,2007-03-19 17:51:56.996577,3.0,1.0
5276,13917,2005-08-20 16:43:28,10,Dorothy Taylor,Esfahan,Iran,942,Vietnam Smoochy,Drama,174,1,2,Jon Stephens,2.99,2007-03-20 15:11:54.996577,9.0,0.0
5277,15370,2005-08-22 21:59:29,10,Dorothy Taylor,Esfahan,Iran,13,Ali Forever,Horror,150,1,1,Mike Hillyer,5.99,2007-03-22 20:27:55.996577,4.0,2.0
1034,1470,2005-06-15 20:53:07,11,Lisa Anderson,Sagamihara,Japan,880,Telemark Heartbreakers,Animation,152,2,1,Mike Hillyer,6.99,2007-02-15 19:21:33.996577,9.0,
1035,1939,2005-06-17 07:26:45,11,Lisa Anderson,Sagamihara,Japan,131,Center Dinosaur,Classics,152,2,2,Jon Stephens,7.99,2007-02-17 05:55:11.996577,8.0,1.0
1036,3192,2005-06-20 23:49:12,11,Lisa Anderson,Sagamihara,Japan,812,Smoking Barbarella,Documentary,50,2,1,Mike Hillyer,0.99,2007-02-20 22:17:38.996577,3.0,3.0
11602,4608,2005-07-08 07:19:11,11,Lisa Anderson,Sagamihara,Japan,166,Color Philadelphia,Classics,149,2,1,Mike Hillyer,2.99,2007-04-08 05:47:37.996577,2.0,17.0
11603,4943,2005-07-08 22:43:05,11,Lisa Anderson,Sagamihara,Japan,599,Mother Oleander,Sports,103,2,2,Jon Stephens,4.99,2007-04-08 21:11:31.996577,6.0,0.0
11604,5835,2005-07-10 16:44:58,11,Lisa Anderson,Sagamihara,Japan,174,Confidential Interview,Music,180,2,2,Jon Stephens,5.99,2007-04-10 15:13:24.996577,6.0,1.0
11605,6146,2005-07-11 09:09:59,11,Lisa Anderson,Sagamihara,Japan,740,Rollercoaster Bringing,Horror,153,2,2,Jon Stephens,6.99,2007-04-11 07:38:25.996577,9.0,0.0
11606,7314,2005-07-27 13:13:32,11,Lisa Anderson,Sagamihara,Japan,302,Fantasia Park,Games,131,2,2,Jon Stephens,4.99,2007-04-27 11:41:58.996577,6.0,16.0
11607,8014,2005-07-28 15:32:07,11,Lisa Anderson,Sagamihara,Japan,508,Lambs Cincinatti,Games,144,2,1,Mike Hillyer,4.99,2007-04-28 14:00:33.996577,3.0,1.0
11608,8100,2005-07-28 18:43:11,11,Lisa Anderson,Sagamihara,Japan,626,Noon Papi,Children,57,2,2,Jon Stephens,2.99,2007-04-28 17:11:37.996577,4.0,0.0
11609,8447,2005-07-29 07:38:14,11,Lisa Anderson,Sagamihara,Japan,206,Dancing Fever,Documentary,144,2,2,Jon Stephens,1.99,2007-04-29 06:06:40.996577,6.0,0.0
11610,8715,2005-07-29 17:33:45,11,Lisa Anderson,Sagamihara,Japan,189,Creatures Shakespeare,Games,139,2,1,Mike Hillyer,0.99,2007-04-29 16:02:11.996577,2.0,0.0
11611,8950,2005-07-30 03:17:13,11,Lisa Anderson,Sagamihara,Japan,662,Paths Control,Drama,118,2,1,Mike Hillyer,9.99,2007-04-30 01:45:39.996577,7.0,0.0
11612,9292,2005-07-30 16:08:21,11,Lisa Anderson,Sagamihara,Japan,370,Gorgeous Bingo,Children,108,2,2,Jon Stephens,6.99,2007-04-30 14:36:47.996577,7.0,0.0
5278,10812,2005-08-01 22:41:16,11,Lisa Anderson,Sagamihara,Japan,823,South Wait,Action,143,2,1,Mike Hillyer,4.99,2007-03-01 21:09:42.996577,5.0,2.0
5279,11166,2005-08-02 10:14:58,11,Lisa Anderson,Sagamihara,Japan,139,Chasing Fight,Family,114,2,1,Mike Hillyer,6.99,2007-03-02 08:43:24.996577,9.0,0.0
5280,11502,2005-08-16 23:06:30,11,Lisa Anderson,Sagamihara,Japan,976,Wind Phantom,Games,111,2,1,Mike Hillyer,0.99,2007-03-16 21:34:56.996577,2.0,14.0
5281,12015,2005-08-17 19:32:44,11,Lisa Anderson,Sagamihara,Japan,129,Cause Date,Documentary,179,2,2,Jon Stephens,5.99,2007-03-17 18:01:10.996577,5.0,0.0
5282,13572,2005-08-20 05:07:27,11,Lisa Anderson,Sagamihara,Japan,143,Chill Luck,Drama,142,2,1,Mike Hillyer,0.99,2007-03-20 03:35:53.996577,3.0,2.0
5283,13790,2005-08-20 12:17:27,11,Lisa Anderson,Sagamihara,Japan,304,Fargo Gandhi,Children,130,2,1,Mike Hillyer,4.99,2007-03-20 10:45:53.996577,5.0,0.0
5284,15120,2005-08-22 12:42:47,11,Lisa Anderson,Sagamihara,Japan,677,Pianist Outfield,New,136,2,1,Mike Hillyer,0.99,2007-03-22 11:11:13.996577,1.0,2.0
5285,15240,2005-08-22 17:46:41,11,Lisa Anderson,Sagamihara,Japan,438,Human Graffiti,Games,68,2,2,Jon Stephens,2.99,2007-03-22 16:15:07.996577,0.0,0.0
1037,1752,2005-06-16 17:02:55,12,Nancy Thomas,Yamuna Nagar,India,772,Sea Virgin,Drama,80,1,2,Jon Stephens,5.99,2007-02-16 15:31:21.996577,7.0,
1038,2434,2005-06-18 18:11:51,12,Nancy Thomas,Yamuna Nagar,India,818,Something Duck,Drama,180,1,2,Jon Stephens,5.99,2007-02-18 16:40:17.996577,4.0,2.0
1039,2500,2005-06-18 23:07:12,12,Nancy Thomas,Yamuna Nagar,India,922,Undefeated Dalmations,Horror,107,1,1,Mike Hillyer,5.99,2007-02-18 21:35:38.996577,7.0,0.0
1040,2623,2005-06-19 08:11:51,12,Nancy Thomas,Yamuna Nagar,India,978,Wisdom Worker,Comedy,98,1,2,Jon Stephens,4.99,2007-02-19 06:40:17.996577,7.0,0.0
1041,3135,2005-06-20 19:33:52,12,Nancy Thomas,Yamuna Nagar,India,249,Dracula Crystal,Classics,176,1,1,Mike Hillyer,2.99,2007-02-20 18:02:18.996577,8.0,1.0
1042,3411,2005-06-21 16:31:27,12,Nancy Thomas,Yamuna Nagar,India,924,Unforgiven Zoolander,Sci-Fi,129,1,2,Jon Stephens,0.99,2007-02-21 14:59:53.996577,6.0,0.0
11613,3870,2005-07-06 17:57:54,12,Nancy Thomas,Yamuna Nagar,India,737,Rock Instinct,Horror,102,1,1,Mike Hillyer,3.99,2007-04-06 16:26:20.996577,6.0,15.0
11614,5071,2005-07-09 05:00:39,12,Nancy Thomas,Yamuna Nagar,India,949,Volcano Texas,Games,157,1,1,Mike Hillyer,0.99,2007-04-09 03:29:05.996577,0.0,2.0
11615,5074,2005-07-09 05:06:24,12,Nancy Thomas,Yamuna Nagar,India,303,Fantasy Troopers,Action,58,1,1,Mike Hillyer,0.99,2007-04-09 03:34:50.996577,2.0,0.0
11616,5111,2005-07-09 07:02:19,12,Nancy Thomas,Yamuna Nagar,India,630,Notting Speakeasy,Drama,48,1,2,Jon Stephens,0.99,2007-04-09 05:30:45.996577,0.0,0.0
